values,fault
0.033788920016467834,False
0.07121636185488871,False
0.4485885824924578,False
1.0,True
0.07461454134223741,False
0.011779500665135445,False
0.0,False
0.009125713531105705,False
0.02247868534789159,False
0.0,False
1.0,True
0.019627572643471817,False
0.0,False
0.0,False
0.062388825964975546,False
0.09920156937010231,False
0.02940446228865736,False
0.1596793210911465,False
0.0,False
0.0071624327066016884,False
0.0727726915710544,False
0.0,False
0.0814540756688545,False
0.06303226061974453,False
0.05337082679881327,False
0.07069461788972815,False
0.07060927372734223,False
0.043557156758544206,False
0.01945216994687147,False
0.033264461113675065,False
0.057310704435338596,False
0.0641546349133018,False
0.0,False
0.0788334090163567,False
0.0,False
0.053554563930634035,False
0.006749052742882541,False
0.7632643681186724,False
0.06371737840617032,False
0.04327745879779012,False
0.027740878095526108,False
0.0,False
0.5676731338216353,False
0.061414289837135136,False
0.0,False
0.061021315565964115,False
0.004874562785795384,False
0.0,False
0.02190722198087415,False
0.00655744552056594,False
0.037095393635246145,False
0.3234809266920572,False
0.0541738026933673,False
0.0,False
0.19265045519170232,False
0.04513933920677779,False
0.06340263308262586,False
0.012309201138648132,False
0.021348830872779098,False
0.05085654819908656,False
0.050533007044931924,False
0.17439476896588801,False
0.0738160123819427,False
0.0,False
0.07357478928448291,False
0.08541870485668614,False
0.07646095150514433,False
0.06491305110378075,False
0.055284581094733456,False
0.06333691485364196,False
0.03921825346517294,False
0.3954386258405318,False
0.029102131119544534,False
0.0395919890557513,False
0.06336027017303796,False
0.0,False
0.0,False
0.05358666497734533,False
0.4501081474004755,False
0.025422220818344585,False
0.08150293641439509,False
0.019304249892158273,False
0.04696813329782825,False
0.0,False
0.06811163707236291,False
0.19580014573151086,False
0.19786248562086542,False
0.0,False
0.09380902456358889,False
0.0,False
0.0,False
0.04556744310320472,False
0.05059315258197333,False
0.005325067046418382,False
0.18982007611879,False
0.41039120171334315,False
0.0,False
0.0,False
0.029335018367795524,False
0.01563670537992212,False
0.024606971933112464,False
0.45029095985866274,False
0.011747392088802265,False
0.04644455771798154,False
0.006794019396796908,False
0.04913835798030315,False
0.00758595366634347,False
0.036111728574047985,False
0.04534102725650985,False
0.19350743887230865,False
0.08618843209616273,False
0.4013727730969289,False
0.04339334494267453,False
0.0,False
0.05312729501361642,False
0.0,False
0.5055028710774768,False
0.07599271595197343,False
0.029027653398857992,False
0.04059399646818211,False
0.05948010547034396,False
0.03855026405770471,False
0.0,False
0.4313161203746537,False
0.04894117933805514,False
0.07264430955211876,False
0.474606620413176,False
0.010101970622297111,False
0.10500584629697533,False
0.04816489076575785,False
0.013215780823048187,False
0.05328528061174046,False
0.02439727074397111,False
0.04454016897349433,False
0.04035000579596034,False
0.062108650393411166,False
0.49067019765543063,False
0.03901334910962331,False
0.013180731611155171,False
0.0,False
0.0,False
0.0,False
0.0,False
0.0,False
0.0,False
